"","Symbol","Description","Biotypes","Average"
"241","RPL7","ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363]","protein_coding",2388.75
"242","LENG8","leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]","protein_coding",2362.875
"243","ANXA1","annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]","protein_coding",2353.125
"244","WAS","WASP actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12731]","protein_coding",2352.375
"245","CD164","CD164 molecule [Source:HGNC Symbol;Acc:HGNC:1632]","protein_coding",2350.625
"246","MYADM","myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]","protein_coding",2350
"247","XPO6","exportin 6 [Source:HGNC Symbol;Acc:HGNC:19733]","protein_coding",2343.125
"248","PF4","platelet factor 4 [Source:HGNC Symbol;Acc:HGNC:8861]","protein_coding",2332.5
"249","ABHD2","abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]","protein_coding",2329.625
"250","NIBAN1","niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]","protein_coding",2319.875
"251","RPL5","ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]","protein_coding",2319
"252","S100A12","S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489]","protein_coding",2308.375
"253","YPEL5","yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329]","protein_coding",2307.125
"254","MAP2K3","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]","protein_coding",2296.125
"255","LRRC25","leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806]","protein_coding",2295.5
"256","SLC6A6","solute carrier family 6 member 6 [Source:HGNC Symbol;Acc:HGNC:11052]","protein_coding",2280.25
"257","RHOA","ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]","protein_coding",2270.375
"258","IL17RA","interleukin 17 receptor A [Source:HGNC Symbol;Acc:HGNC:5985]","protein_coding",2260.75
"259","GNB2","G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]","protein_coding",2256.5
"260","CDC42SE1","CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]","protein_coding",2250.375
"261","TPM3","tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]","protein_coding",2244.375
"262","CHI3L1","chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]","protein_coding",2244.125
"263","MAP1LC3B","microtubule associated protein 1 light chain 3 beta [Source:HGNC Symbol;Acc:HGNC:13352]","protein_coding",2242.75
"264","OGA","O-GlcNAcase [Source:HGNC Symbol;Acc:HGNC:7056]","protein_coding",2242.75
"265","RAB11FIP1","RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265]","protein_coding",2217.5
"266","FGL2","fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]","protein_coding",2207.875
"267","WASF2","WASP family member 2 [Source:HGNC Symbol;Acc:HGNC:12733]","protein_coding",2207.625
"268","FPR1","formyl peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:3826]","protein_coding",2199.875
"269","TRIM58","tripartite motif containing 58 [Source:HGNC Symbol;Acc:HGNC:24150]","protein_coding",2185.25
"270","PLXNC1","plexin C1 [Source:HGNC Symbol;Acc:HGNC:9106]","protein_coding",2174.5
"271","TNFRSF1A","TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]","protein_coding",2167.625
"272","CLTC","clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]","protein_coding",2165.375
"273","RASGRP2","RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]","protein_coding",2158.875
"274","DOCK8","dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]","protein_coding",2156.5
"275","ARPC3","actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706]","protein_coding",2153.875
"276","ZKSCAN1","zinc finger with KRAB and SCAN domains 1 [Source:HGNC Symbol;Acc:HGNC:13101]","protein_coding",2153.5
"277","MAF1","MAF1 homolog, negative regulator of RNA polymerase III [Source:HGNC Symbol;Acc:HGNC:24966]","protein_coding",2147.375
"278","CTDSP1","CTD small phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:21614]","protein_coding",2087.5
"279","MXD1","MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]","protein_coding",2083.625
"280","NCF1","neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660]","protein_coding",2076.125
"281","LIMD2","LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28142]","protein_coding",2068.75
"282","SNORA49","small nucleolar RNA, H/ACA box 49 [Source:HGNC Symbol;Acc:HGNC:32642]","snoRNA",2060.625
"283","RPS21","ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:10409]","protein_coding",2057.125
"284","RPS20","ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]","protein_coding",2051.375
"285","STMP1","short transmembrane mitochondrial protein 1 [Source:HGNC Symbol;Acc:HGNC:41909]","protein_coding",2044.375
"286","PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9388]","protein_coding",2043.875
"287","BRD4","bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]","protein_coding",2038.75
"288","ELOVL5","ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]","protein_coding",2027.375
"289","HIPK1","homeodomain interacting protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:19006]","protein_coding",2027.125
"290","SLC2A3","solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]","protein_coding",2026.125
"291","BLVRB","biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]","protein_coding",2020.875
"292","ZDHHC18","zinc finger DHHC-type palmitoyltransferase 18 [Source:HGNC Symbol;Acc:HGNC:20712]","protein_coding",2018.25
"293","CSK","C-terminal Src kinase [Source:HGNC Symbol;Acc:HGNC:2444]","protein_coding",2010.75
"294","SEMA4D","semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]","protein_coding",2004.375
"295","CNPPD1","cyclin Pas1/PHO80 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25220]","protein_coding",1995.75
"296","DAZAP2","DAZ associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2684]","protein_coding",1993.375
"297","LAMP2","lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]","protein_coding",1991.625
"298","CYTIP","cytohesin 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:9506]","protein_coding",1990.25
"299","CYBA","cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]","protein_coding",1971.75
"300","UBR4","ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]","protein_coding",1969.625
"301","ACSL1","acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]","protein_coding",1967.625
"302","LITAF","lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]","protein_coding",1962.625
"303","SSH2","slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:30580]","protein_coding",1962.375
"304","EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3289]","protein_coding",1961.875
"305","HNRNPU","heterogeneous nuclear ribonucleoprotein U [Source:HGNC Symbol;Acc:HGNC:5048]","protein_coding",1961.75
"306","CALM3","calmodulin 3 [Source:HGNC Symbol;Acc:HGNC:1449]","protein_coding",1960.5
"307","AP2M1","adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]","protein_coding",1957.375
"308","PPT1","palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]","protein_coding",1947.75
"309","AQP9","aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]","protein_coding",1946.25
"310","FRAT2","FRAT regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:16048]","protein_coding",1944.75
"311","PPP1CA","protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281]","protein_coding",1942.125
"312","SH3BGRL","SH3 domain binding glutamate rich protein like [Source:HGNC Symbol;Acc:HGNC:10823]","protein_coding",1939.25
"313","PHOSPHO1","phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815]","protein_coding",1938.625
"314","VCP","valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]","protein_coding",1935.75
"315","TMEM127","transmembrane protein 127 [Source:HGNC Symbol;Acc:HGNC:26038]","protein_coding",1930.25
"316","PPP1CB","protein phosphatase 1 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9282]","protein_coding",1915.75
"317","MGAM","maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043]","protein_coding",1910.625
"318","FCER1G","Fc fragment of IgE receptor Ig [Source:HGNC Symbol;Acc:HGNC:3611]","protein_coding",1908.875
"319","RPL23","ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]","protein_coding",1901
"320","SNORD17","small nucleolar RNA, C/D box 17 [Source:HGNC Symbol;Acc:HGNC:32713]","snoRNA",1892.625
"321","SMCHD1","structural maintenance of chromosomes flexible hinge domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29090]","protein_coding",1889.625
"322","NPRL3","NPR3 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:14124]","protein_coding",1888.125
"323","CXCR4","C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]","protein_coding",1886.5
"324","TLN1","talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]","protein_coding",1881.625
"325","PXN","paxillin [Source:HGNC Symbol;Acc:HGNC:9718]","protein_coding",1881
"326","RAB7A","RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]","protein_coding",1877
"327","UBE2B","ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]","protein_coding",1872.875
"328","NOTCH2","notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]","protein_coding",1871.375
"329","PDZK1IP1","PDZK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16887]","protein_coding",1870.625
"330","TRAPPC1","trafficking protein particle complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19894]","protein_coding",1868
"331","RPIA","ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297]","protein_coding",1860.5
"332","NCF1C","neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]","unprocessed_pseudogene",1846.375
"333","THEMIS2","thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839]","protein_coding",1844
"334","USP32","ubiquitin specific peptidase 32 [Source:HGNC Symbol;Acc:HGNC:19143]","protein_coding",1837.125
"335","PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8997]","protein_coding",1835.5
"336","RPL10A","ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]","protein_coding",1833.375
"337","BRI3","brain protein I3 [Source:HGNC Symbol;Acc:HGNC:1109]","protein_coding",1829.5
"338","CAPZB","capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]","protein_coding",1822.25
"339","IL6R","interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]","protein_coding",1819.875
"340","ADD1","adducin 1 [Source:HGNC Symbol;Acc:HGNC:243]","protein_coding",1815.625
"341","STAT6","signal transducer and activator of transcription 6 [Source:HGNC Symbol;Acc:HGNC:11368]","protein_coding",1811.375
"342","GSTK1","glutathione S-transferase kappa 1 [Source:HGNC Symbol;Acc:HGNC:16906]","protein_coding",1800.125
"343","RPL7A","ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]","protein_coding",1783.75
"344","CD3E","CD3e molecule [Source:HGNC Symbol;Acc:HGNC:1674]","protein_coding",1771
"345","ALOX5AP","arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]","protein_coding",1770.75
"346","H2BC21","H2B clustered histone 21 [Source:HGNC Symbol;Acc:HGNC:4760]","protein_coding",1765
"347","ADA2","adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]","protein_coding",1764.75
"348","SF3B1","splicing factor 3b subunit 1 [Source:HGNC Symbol;Acc:HGNC:10768]","protein_coding",1763.75
"349","BCL6","BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]","protein_coding",1758.625
"350","RAD23A","RAD23 homolog A, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9812]","protein_coding",1749
"351","MARCHF2","membrane associated ring-CH-type finger 2 [Source:HGNC Symbol;Acc:HGNC:28038]","protein_coding",1739.875
"352","EMC3","ER membrane protein complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:23999]","protein_coding",1734.875
"353","ANPEP","alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]","protein_coding",1733.5
"354","NUMB","NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]","protein_coding",1728.625
"355","CFLAR","CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]","protein_coding",1720.75
"356","PTEN","phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]","protein_coding",1718.75
"357","KLF13","Kruppel like factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]","protein_coding",1717.75
"358","FFAR2","free fatty acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:4501]","protein_coding",1716.25
"359","ZDHHC20","zinc finger DHHC-type palmitoyltransferase 20 [Source:HGNC Symbol;Acc:HGNC:20749]","protein_coding",1710.875
"360","PNPLA2","patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]","protein_coding",1707.5
"361","SCARNA5","small Cajal body-specific RNA 5 [Source:HGNC Symbol;Acc:HGNC:32561]","scaRNA",1698.25
"362","FAM104A","family with sequence similarity 104 member A [Source:HGNC Symbol;Acc:HGNC:25918]","protein_coding",1693.625
"363","EIF4A2","eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]","protein_coding",1683.5
"364","ZFP36","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]","protein_coding",1679.625
"365","RNASET2","ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]","protein_coding",1671.5
"366","LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]","protein_coding",1669.5
"367","ARL6IP5","ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]","protein_coding",1669.125
"368","NIPBL","NIPBL cohesin loading factor [Source:HGNC Symbol;Acc:HGNC:28862]","protein_coding",1668.25
"369","SLC2A1","solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]","protein_coding",1662.625
"370","DMTN","dematin actin binding protein [Source:HGNC Symbol;Acc:HGNC:3382]","protein_coding",1656.25
"371","HCK","HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]","protein_coding",1653.375
"372","CAPZA1","capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]","protein_coding",1644.25
"373","PAK1","p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]","protein_coding",1644
"374","JUNB","JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]","protein_coding",1631.75
"375","CASC3","CASC3 exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:17040]","protein_coding",1626.125
"376","XPO7","exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]","protein_coding",1624.875
"377","TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]","protein_coding",1617
"378","FGD3","FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]","protein_coding",1614.25
"379","AP2A1","adaptor related protein complex 2 subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:561]","protein_coding",1606.625
"380","PAK2","p21 (RAC1) activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]","protein_coding",1605.5
"381","NOP10","NOP10 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14378]","protein_coding",1596.75
"382","RIPOR2","RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]","protein_coding",1586
"383","ATP2B4","ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]","protein_coding",1582.625
"384","RPS27A","ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]","protein_coding",1574.25
"385","MEGF9","multiple EGF like domains 9 [Source:HGNC Symbol;Acc:HGNC:3234]","protein_coding",1573.75
"386","IFI16","interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]","protein_coding",1571.375
"387","EMP3","epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]","protein_coding",1566.625
"388","STAT1","signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]","protein_coding",1566.5
"389","MPEG1","macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619]","protein_coding",1564.625
"390","WAC","WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327]","protein_coding",1564.5
"391","CA1","carbonic anhydrase 1 [Source:HGNC Symbol;Acc:HGNC:1368]","protein_coding",1558.5
"392","GNA13","G protein subunit alpha 13 [Source:HGNC Symbol;Acc:HGNC:4381]","protein_coding",1554.375
"393","INPP5D","inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079]","protein_coding",1548.25
"394","SLC16A3","solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]","protein_coding",1545.875
"395","DDB1","damage specific DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2717]","protein_coding",1545
"396","RESF1","retroelement silencing factor 1 [Source:HGNC Symbol;Acc:HGNC:25559]","protein_coding",1535.125
"397","P2RY13","purinergic receptor P2Y13 [Source:HGNC Symbol;Acc:HGNC:4537]","protein_coding",1531.125
"398","PTK2B","protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]","protein_coding",1524.5
"399","ASAP1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]","protein_coding",1520.625
"400","MED13L","mediator complex subunit 13L [Source:HGNC Symbol;Acc:HGNC:22962]","protein_coding",1519.75
"401","GOLGA7","golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]","protein_coding",1517.5
"402","SRRM1","serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]","protein_coding",1509.875
"403","BPGM","bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]","protein_coding",1504
"404","ATP5MC2","ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]","protein_coding",1503.625
"405","PTPRC","protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]","protein_coding",1500.5
"406","NOP53","NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333]","protein_coding",1500.5
"407","GLUL","glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]","protein_coding",1495.25
"408","SHKBP1","SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214]","protein_coding",1494.875
"409","RAD21","RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811]","protein_coding",1488.25
"410","SELENBP1","selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719]","protein_coding",1488
"411","ANXA11","annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]","protein_coding",1487.875
"412","STAT3","signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364]","protein_coding",1483.375
"413","SASH3","SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]","protein_coding",1482.25
"414","TMEM123","transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]","protein_coding",1481.5
"415","RGS10","regulator of G protein signaling 10 [Source:HGNC Symbol;Acc:HGNC:9992]","protein_coding",1475.125
"416","WBP2","WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738]","protein_coding",1463.75
"417","GRB2","growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]","protein_coding",1456
"418","PPDPF","pancreatic progenitor cell differentiation and proliferation factor [Source:HGNC Symbol;Acc:HGNC:16142]","protein_coding",1451.125
"419","TKT","transketolase [Source:HGNC Symbol;Acc:HGNC:11834]","protein_coding",1447.625
"420","FKBP1A","FKBP prolyl isomerase 1A [Source:HGNC Symbol;Acc:HGNC:3711]","protein_coding",1444.75
"421","ST6GAL1","ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]","protein_coding",1432.125
