"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"184","CEP68","centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]",65,86,368,110,37,31,110,116,"protein_coding",23177
"185","MAP4K3","mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]",91,132,201,107,169,43,71,77,"protein_coding",8491
"186","TYROBP","transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]",10947,1758,27481,5611,5986,5596,6984,8811,"protein_coding",7305
"187","LDAF1","lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136]",37,21,111,23,32,20,32,16,"protein_coding",57146
"188","BRCA1","BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]",14,8,62,19,7,3,10,6,"protein_coding",672
"189","ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]",41,19,170,18,7,15,35,12,"protein_coding",2067
"190","CD22","CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]",205,174,875,127,86,39,299,119,"protein_coding",933
"191","MBTPS2","membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]",20,8,128,25,8,11,30,21,"protein_coding",51360
"192","PRICKLE3","prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]",15,18,100,20,22,3,9,15,"protein_coding",4007
"193","LTF","lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]",105,126,568,96,14,203,66,64,"protein_coding",4057
"194","EXTL3","exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]",50,19,190,44,21,16,78,41,"protein_coding",2137
"195","ELOVL5","ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]",1829,536,6887,1833,921,770,2001,1442,"protein_coding",60481
"196","ALOX5","arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]",1155,222,3101,941,465,456,469,1023,"protein_coding",240
"197","CALCOCO1","calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]",405,245,1076,370,234,99,225,244,"protein_coding",57658
"198","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867]",72,93,331,101,58,38,131,61,"protein_coding",11183
"199","EHD3","EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]",121,36,212,72,51,16,51,41,"protein_coding",30845
"200","PSMC4","proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]",267,176,1339,199,146,110,257,183,"protein_coding",5704
"201","MAN2B2","mannosidase alpha class 2B member 2 [Source:HGNC Symbol;Acc:HGNC:29623]",405,143,1250,285,200,141,405,329,"protein_coding",23324
"202","SLC25A39","solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]",27085,20416,22395,12096,14211,6333,5656,14007,"protein_coding",51629
"203","MVP","major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]",222,178,742,178,139,79,183,184,"protein_coding",9961
"204","CLK1","CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]",666,954,3169,904,1752,770,1112,1095,"protein_coding",1195
"205","RNF14","ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058]",857,569,1646,659,163,135,542,340,"protein_coding",9604
"206","DDX11","DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]",23,14,105,3,1,5,19,15,"protein_coding",1663
"207","HEBP1","heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]",518,736,463,110,85,62,128,563,"protein_coding",50865
"208","CD6","CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691]",261,401,1127,295,222,142,391,235,"protein_coding",923
"209","TACC3","transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]",400,168,880,363,198,182,248,303,"protein_coding",10460
"210","UFL1","UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039]",96,126,762,100,50,39,130,66,"protein_coding",23376
"211","ZC3H3","zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972]",58,24,220,69,44,15,47,94,"protein_coding",23144
"212","CAPN1","calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476]",179,155,764,226,195,100,212,181,"protein_coding",823
"213","ACP3","acid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:125]",147,29,662,170,64,122,173,147,"protein_coding",55
"214","MDH1","malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]",494,305,1849,255,147,184,556,381,"protein_coding",4190
"215","SLC30A9","solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329]",117,102,621,62,73,76,151,83,"protein_coding",10463
"216","CCDC88C","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]",177,218,834,189,138,86,263,152,"protein_coding",440193
"217","ZMYND11","zinc finger MYND-type containing 11 [Source:HGNC Symbol;Acc:HGNC:16966]",165,253,781,201,94,44,205,124,"protein_coding",10771
"218","WAS","WASP actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12731]",2749,812,6175,2167,1632,965,1866,2453,"protein_coding",7454
"219","BID","BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]",123,13,386,37,58,50,61,51,"protein_coding",637
"220","XYLT2","xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]",130,111,726,243,77,62,290,159,"protein_coding",64132
"221","NUDCD3","NudC domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22208]",260,166,1007,196,77,47,284,177,"protein_coding",23386
"222","GLT8D1","glycosyltransferase 8 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24870]",123,73,557,84,61,36,94,73,"protein_coding",55830
"223","SLC38A5","solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]",206,201,331,148,107,88,58,112,"protein_coding",92745
"224","RALBP1","ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]",110,125,518,96,61,19,106,62,"protein_coding",10928
"225","RUFY3","RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285]",61,41,468,86,26,13,99,38,"protein_coding",22902
"226","SLC11A1","solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]",867,49,3427,692,344,316,687,584,"protein_coding",6556
"227","AGPS","alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]",105,115,847,151,63,76,153,78,"protein_coding",8540
"228","STEEP1","STING1 ER exit protein 1 [Source:HGNC Symbol;Acc:HGNC:26239]",45,44,258,72,25,16,66,48,"protein_coding",63932
"229","ZNF582","zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421]",20,22,108,18,1,5,46,8,"protein_coding",147948
"230","CD74","CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]",1381,452,4259,1027,432,432,1303,998,"protein_coding",972
"231","ZRANB1","zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]",547,514,1524,758,245,92,350,244,"protein_coding",54764
"232","NCDN","neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]",55,25,125,42,33,4,67,46,"protein_coding",23154
"233","ADGRA2","adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]",20,3,62,22,11,17,19,11,"protein_coding",25960
"234","ZFP64","ZFP64 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:15940]",78,55,428,73,30,32,137,73,"protein_coding",55734
"235","RUNX3","RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]",682,419,1563,614,454,245,564,410,"protein_coding",864
"236","MRE11","MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",107,49,617,156,47,25,80,57,"protein_coding",4361
"237","PLEKHB1","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]",87,129,483,121,79,35,168,130,"protein_coding",58473
"238","SERPINB1","serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]",486,233,2303,285,295,217,507,336,"protein_coding",1992
"239","SPAST","spastin [Source:HGNC Symbol;Acc:HGNC:11233]",261,211,1049,212,263,96,274,158,"protein_coding",6683
"240","OSBPL5","oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392]",515,94,625,347,92,57,267,158,"protein_coding",114879
"241","AQR","aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]",232,91,1406,411,86,75,353,154,"protein_coding",9716
"242","NLRP2","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",13,19,79,37,5,9,26,23,"protein_coding",55655
"243","SLC45A4","solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]",302,27,631,515,172,100,193,375,"protein_coding",57210
"244","RNF10","ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]",4023,3550,5312,1727,1208,576,1131,1816,"protein_coding",9921
"245","ZDHHC6","zinc finger DHHC-type palmitoyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:19160]",117,101,914,117,62,70,215,131,"protein_coding",64429
"246","GRAMD1B","GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]",57,15,239,32,20,18,120,39,"protein_coding",57476
"247","RNH1","ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]",581,327,1787,392,230,349,494,404,"protein_coding",6050
"248","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]",151,100,577,121,67,43,147,128,"protein_coding",4719
"249","RB1CC1","RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]",131,50,587,214,69,46,163,125,"protein_coding",9821
"250","ERP44","endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]",609,254,3127,591,315,196,749,471,"protein_coding",23071
"251","ALAS1","5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]",62,31,145,39,29,29,28,38,"protein_coding",211
"252","BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]",224,327,1365,317,120,86,277,173,"protein_coding",330
"253","AKAP11","A-kinase anchoring protein 11 [Source:HGNC Symbol;Acc:HGNC:369]",110,111,916,169,74,50,247,87,"protein_coding",11215
"254","GLRX2","glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]",42,18,174,17,18,9,27,21,"protein_coding",51022
"255","DERA","deoxyribose-phosphate aldolase [Source:HGNC Symbol;Acc:HGNC:24269]",72,52,453,100,35,35,74,62,"protein_coding",51071
"256","STRAP","serine/threonine kinase receptor associated protein [Source:HGNC Symbol;Acc:HGNC:30796]",122,143,516,172,60,68,161,123,"protein_coding",11171
"257","ABCC2","ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]",14,8,78,11,6,11,10,10,"protein_coding",1244
"258","DEF6","DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]",828,762,2445,696,561,360,951,955,"protein_coding",50619
"259","PLEKHO1","pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]",150,68,675,122,81,40,143,128,"protein_coding",51177
"260","GCLM","glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]",125,116,383,141,85,50,80,65,"protein_coding",2730
"261","UBR2","ubiquitin protein ligase E3 component n-recognin 2 [Source:HGNC Symbol;Acc:HGNC:21289]",945,365,3413,1018,454,332,815,695,"protein_coding",23304
"262","CCDC28A","coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]",199,66,632,44,61,66,142,117,"protein_coding",25901
"263","RRAGD","Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]",118,34,430,154,69,37,85,95,"protein_coding",58528
"264","HSF2","heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]",14,50,125,21,38,9,37,29,"protein_coding",3298
"265","PHF20","PHD finger protein 20 [Source:HGNC Symbol;Acc:HGNC:16098]",229,81,831,351,116,57,226,177,"protein_coding",51230
"266","TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]",2043,462,4643,1180,1044,871,1137,1556,"protein_coding",1890
"267","NCAPH2","non-SMC condensin II complex subunit H2 [Source:HGNC Symbol;Acc:HGNC:25071]",83,54,116,61,28,21,28,57,"protein_coding",29781
"268","TOMM34","translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]",67,34,222,64,19,31,65,49,"protein_coding",10953
"269","SEC63","SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]",23,49,273,47,5,9,103,23,"protein_coding",11231
"270","KPNA6","karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]",974,816,2973,854,307,209,762,541,"protein_coding",23633
"271","VIM","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]",5196,3004,23866,5414,3438,1858,4099,3904,"protein_coding",7431
"272","FAS","Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]",185,91,939,190,99,56,128,81,"protein_coding",355
"273","RNASET2","ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]",1570,904,3809,1584,1879,638,1406,1582,"protein_coding",8635
"274","CD44","CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]",277,492,499,150,353,99,194,144,"protein_coding",960
"275","AGPAT4","1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]",12,20,66,6,4,3,28,24,"protein_coding",56895
"276","SLAMF7","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]",545,357,2179,437,206,282,583,324,"protein_coding",57823
"277","BTN3A1","butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]",31,18,104,42,8,2,36,22,"protein_coding",11119
"278","MIPEP","mitochondrial intermediate peptidase [Source:HGNC Symbol;Acc:HGNC:7104]",25,24,129,28,11,2,17,13,"protein_coding",4285
"279","PRKCH","protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]",243,233,1288,233,118,80,328,173,"protein_coding",5583
"280","IFNGR1","interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]",423,118,1387,386,235,208,480,333,"protein_coding",3459
"281","B4GALT7","beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]",12,9,133,12,4,3,13,22,"protein_coding",11285
"282","SH2D2A","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]",132,55,214,42,54,78,76,75,"protein_coding",9047
"283","VRK2","VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]",152,95,635,82,80,52,191,102,"protein_coding",7444
"284","TNFRSF1B","TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]",3479,690,11238,4180,1855,1948,3844,2832,"protein_coding",7133
"285","VEZT","vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]",81,66,541,67,51,25,133,52,"protein_coding",55591
"286","POU2F2","POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]",215,136,715,264,132,84,182,152,"protein_coding",5452
"287","BRD9","bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818]",44,60,204,34,17,12,52,31,"protein_coding",65980
"288","SNX1","sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]",263,173,1344,208,142,108,298,192,"protein_coding",6642
"289","TBPL1","TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]",253,111,635,95,109,57,192,109,"protein_coding",9519
"290","BCLAF1","BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]",168,114,1338,252,96,97,297,143,"protein_coding",9774
"291","SLC39A9","solute carrier family 39 member 9 [Source:HGNC Symbol;Acc:HGNC:20182]",278,87,914,267,91,110,235,184,"protein_coding",55334
"292","ANK1","ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]",887,1298,1085,374,382,162,223,342,"protein_coding",286
"293","RABEP1","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]",50,84,340,92,12,14,52,23,"protein_coding",9135
"294","NUP160","nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]",73,55,455,73,31,25,86,36,"protein_coding",23279
"295","BAK1","BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]",269,162,644,347,82,165,247,176,"protein_coding",578
"296","IKZF2","IKAROS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13177]",18,27,78,24,5,10,76,20,"protein_coding",22807
"297","GRN","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]",2905,581,7876,2157,1426,1213,1725,1914,"protein_coding",2896
"298","FAM13B","family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]",149,167,625,218,152,73,297,100,"protein_coding",51306
"299","ARHGAP31","Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]",60,47,378,115,29,18,139,69,"protein_coding",57514
"300","SARS1","seryl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:10537]",164,123,430,27,103,71,69,128,"protein_coding",6301
"301","RANBP3","RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]",364,254,1202,274,155,161,399,290,"protein_coding",8498
"302","ARID4A","AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]",185,364,873,163,175,34,187,180,"protein_coding",5926
"303","EIPR1","EARP complex and GARP complex interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:12383]",30,17,185,14,9,7,36,27,"protein_coding",7260
"304","PNPLA6","patatin like phospholipase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16268]",422,221,1281,452,165,168,537,417,"protein_coding",10908
"305","ALG1","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]",27,16,181,23,16,25,45,24,"protein_coding",56052
"306","ZCCHC8","zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]",103,68,661,154,47,53,162,108,"protein_coding",55596
"307","CHPF2","chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]",219,82,601,175,152,106,147,147,"protein_coding",54480
"308","FUT8","fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]",67,168,652,179,51,35,221,106,"protein_coding",2530
"309","UBA6","ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581]",73,52,374,81,21,23,93,50,"protein_coding",55236
"310","GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]",161,13,514,173,83,53,114,180,"protein_coding",9846
"311","ATP6V0A1","ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]",537,138,1549,575,189,159,305,308,"protein_coding",535
"312","PIAS1","protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]",926,293,4043,1334,384,267,960,671,"protein_coding",8554
"313","SLC4A7","solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033]",81,25,516,104,19,58,189,97,"protein_coding",9497
"314","APBA2","amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]",28,79,94,31,19,11,23,26,"protein_coding",321
"315","MAP2K3","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]",4007,2533,4740,1971,1304,377,1343,2094,"protein_coding",5606
"316","TMSB10","thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]",3128,6297,10259,1104,3321,1593,1958,2680,"protein_coding",9168
"317","RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]",20,10,57,48,9,2,19,7,"protein_coding",25897
"318","PEX3","peroxisomal biogenesis factor 3 [Source:HGNC Symbol;Acc:HGNC:8858]",73,84,410,124,88,31,136,54,"protein_coding",8504
"319","GABARAPL2","GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]",8337,4385,9459,5104,3518,1287,2900,3925,"protein_coding",11345
"320","SH3YL1","SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]",55,70,197,33,48,23,66,42,"protein_coding",26751
"321","FAM136A","family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]",11,25,118,25,18,8,24,28,"protein_coding",84908
"322","VCL","vinculin [Source:HGNC Symbol;Acc:HGNC:12665]",53,8,95,46,29,12,51,28,"protein_coding",7414
"323","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]",91,15,158,123,57,29,135,48,"protein_coding",23604
"324","NSMAF","neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]",240,84,858,194,69,96,183,158,"protein_coding",8439
"325","ADSS2","adenylosuccinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:292]",126,94,642,81,32,55,184,86,"protein_coding",159
"326","STAP1","signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]",18,18,110,20,8,2,44,10,"protein_coding",26228
"327","RFC1","replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]",76,99,508,78,36,22,158,57,"protein_coding",5981
"328","TBC1D23","TBC1 domain family member 23 [Source:HGNC Symbol;Acc:HGNC:25622]",180,129,1005,257,96,53,229,122,"protein_coding",55773
"329","CUL3","cullin 3 [Source:HGNC Symbol;Acc:HGNC:2553]",322,140,1199,451,165,103,402,204,"protein_coding",8452
"330","ZZZ3","zinc finger ZZ-type containing 3 [Source:HGNC Symbol;Acc:HGNC:24523]",54,94,310,69,24,50,118,61,"protein_coding",26009
"331","TUBG2","tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]",39,52,214,36,13,15,81,40,"protein_coding",27175
"332","FLT4","fms related receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]",57,20,347,35,4,18,16,25,"protein_coding",2324
"333","NSUN2","NOP2/Sun RNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25994]",273,245,1193,279,114,141,342,233,"protein_coding",54888
