"","Symbol","Description","Biotypes","Average"
"238","ZFP64","ZFP64 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:15940]","protein_coding",121
"239","RUNX3","RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]","protein_coding",698
"240","MRE11","MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]","protein_coding",174.875
"241","PLEKHB1","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]","protein_coding",157.125
"242","SERPINB1","serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]","protein_coding",653.875
"243","SPAST","spastin [Source:HGNC Symbol;Acc:HGNC:11233]","protein_coding",347.25
"244","OSBPL5","oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392]","protein_coding",348.5
"245","AQR","aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]","protein_coding",380.75
"246","NLRP2","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]","protein_coding",31.5
"247","SLC45A4","solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]","protein_coding",336.5
"248","RNF10","ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]","protein_coding",2562.25
"249","ZDHHC6","zinc finger DHHC-type palmitoyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:19160]","protein_coding",240.875
"250","GRAMD1B","GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]","protein_coding",79.5
"251","RNH1","ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]","protein_coding",652.375
"252","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]","protein_coding",197
"253","RB1CC1","RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]","protein_coding",187.625
"254","ERP44","endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]","protein_coding",905.375
"255","ALAS1","5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]","protein_coding",65.25
"256","BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]","protein_coding",377.25
"257","AKAP11","A-kinase anchoring protein 11 [Source:HGNC Symbol;Acc:HGNC:369]","protein_coding",212.5
"258","GLRX2","glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]","protein_coding",38.125
"259","DERA","deoxyribose-phosphate aldolase [Source:HGNC Symbol;Acc:HGNC:24269]","protein_coding",120.375
"260","STRAP","serine/threonine kinase receptor associated protein [Source:HGNC Symbol;Acc:HGNC:30796]","protein_coding",194.375
"261","ABCC2","ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]","protein_coding",19.75
"262","DEF6","DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]","protein_coding",909.5
"263","PLEKHO1","pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]","protein_coding",210.5
"264","GCLM","glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]","protein_coding",147.125
"265","UBR2","ubiquitin protein ligase E3 component n-recognin 2 [Source:HGNC Symbol;Acc:HGNC:21289]","protein_coding",1097.5
"266","CCDC28A","coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]","protein_coding",205.625
"267","RRAGD","Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]","protein_coding",164.25
"268","HSF2","heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]","protein_coding",41.125
"269","PHF20","PHD finger protein 20 [Source:HGNC Symbol;Acc:HGNC:16098]","protein_coding",273.5
"270","TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]","protein_coding",2126.75
"271","NCAPH2","non-SMC condensin II complex subunit H2 [Source:HGNC Symbol;Acc:HGNC:25071]","protein_coding",70.125
"272","TOMM34","translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]","protein_coding",77.125
"273","SEC63","SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]","protein_coding",74
"274","KPNA6","karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]","protein_coding",989
"275","VIM","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]","protein_coding",7151.875
"276","FAS","Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]","protein_coding",254
"277","RNASET2","ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]","protein_coding",1754.625
"278","CD44","CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]","protein_coding",246.375
"279","SLAMF7","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]","protein_coding",710.25
"280","BTN3A1","butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]","protein_coding",34
"281","MIPEP","mitochondrial intermediate peptidase [Source:HGNC Symbol;Acc:HGNC:7104]","protein_coding",35.25
"282","PRKCH","protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]","protein_coding",354.5
"283","IFNGR1","interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]","protein_coding",531.25
"284","B4GALT7","beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]","protein_coding",31.125
"285","SH2D2A","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]","protein_coding",84.875
"286","VRK2","VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]","protein_coding",189.75
"287","TNFRSF1B","TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]","protein_coding",4561.125
"288","VEZT","vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]","protein_coding",133
"289","POU2F2","POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]","protein_coding",266.75
"290","BRD9","bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818]","protein_coding",64.125
"291","SNX1","sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]","protein_coding",407
"292","TBPL1","TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]","protein_coding",221.5
"293","BCLAF1","BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]","protein_coding",329.5
"294","SLC39A9","solute carrier family 39 member 9 [Source:HGNC Symbol;Acc:HGNC:20182]","protein_coding",305.875
"295","ANK1","ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]","protein_coding",689.5
"296","TFB1M","transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]","protein_coding",18.25
"297","RABEP1","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]","protein_coding",94.25
"298","NUP160","nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]","protein_coding",121.25
"299","BAK1","BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]","protein_coding",301
"300","IKZF2","IKAROS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13177]","protein_coding",37
"301","GRN","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]","protein_coding",3152.875
"302","FAM13B","family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]","protein_coding",203.75
"303","ARHGAP31","Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]","protein_coding",118.625
"304","SARS1","seryl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:10537]","protein_coding",149.625
"305","RANBP3","RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]","protein_coding",410.75
"306","ARID4A","AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]","protein_coding",299.875
"307","EIPR1","EARP complex and GARP complex interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:12383]","protein_coding",50.875
"308","PNPLA6","patatin like phospholipase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16268]","protein_coding",462
"309","ALG1","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]","protein_coding",49.875
"310","ZCCHC8","zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]","protein_coding",194.125
"311","CHPF2","chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]","protein_coding",238.25
"312","FUT8","fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]","protein_coding",178.75
"313","UBA6","ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581]","protein_coding",109.75
"314","GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]","protein_coding",177.125
"315","ATP6V0A1","ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]","protein_coding",579.75
"316","PIAS1","protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]","protein_coding",1329
"317","SLC4A7","solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033]","protein_coding",141.75
"318","APBA2","amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]","protein_coding",45.5
"319","MAP2K3","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]","protein_coding",2353.25
"320","TMSB10","thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]","protein_coding",4241
"321","RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]","protein_coding",24.75
"322","PEX3","peroxisomal biogenesis factor 3 [Source:HGNC Symbol;Acc:HGNC:8858]","protein_coding",118.625
"323","GABARAPL2","GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]","protein_coding",5200
"324","SH3YL1","SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]","protein_coding",66.875
"325","FAM136A","family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]","protein_coding",38.125
"326","VCL","vinculin [Source:HGNC Symbol;Acc:HGNC:12665]","protein_coding",41.75
"327","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]","protein_coding",90.125
"328","NSMAF","neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]","protein_coding",270.375
"329","ADSS2","adenylosuccinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:292]","protein_coding",182.25
"330","STAP1","signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]","protein_coding",31.125
"331","RFC1","replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]","protein_coding",146.625
"332","TBC1D23","TBC1 domain family member 23 [Source:HGNC Symbol;Acc:HGNC:25622]","protein_coding",282.75
"333","CUL3","cullin 3 [Source:HGNC Symbol;Acc:HGNC:2553]","protein_coding",432.875
"334","ZZZ3","zinc finger ZZ-type containing 3 [Source:HGNC Symbol;Acc:HGNC:24523]","protein_coding",100.125
"335","TUBG2","tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]","protein_coding",60.125
"336","FLT4","fms related receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]","protein_coding",72.75
"337","NSUN2","NOP2/Sun RNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25994]","protein_coding",393.125
"338","FBXO42","F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249]","protein_coding",220
"339","MFAP3","microfibril associated protein 3 [Source:HGNC Symbol;Acc:HGNC:7034]","protein_coding",136.125
"340","MRI1","methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]","protein_coding",203.375
"341","METTL1","methyltransferase 1, tRNA methylguanosine [Source:HGNC Symbol;Acc:HGNC:7030]","protein_coding",18.375
"342","AGA","aspartylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:318]","protein_coding",82.25
"343","PI4K2B","phosphatidylinositol 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:18215]","protein_coding",76.75
"344","BOD1L1","biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]","protein_coding",392.5
"345","MAT2B","methionine adenosyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:6905]","protein_coding",877.375
"346","EDC4","enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]","protein_coding",91.125
"347","TRIO","trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]","protein_coding",147
"348","VCAN","versican [Source:HGNC Symbol;Acc:HGNC:2464]","protein_coding",1006
"349","CLEC16A","C-type lectin domain containing 16A [Source:HGNC Symbol;Acc:HGNC:29013]","protein_coding",575.125
"350","CDH1","cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]","protein_coding",27.125
"351","MTREX","Mtr4 exosome RNA helicase [Source:HGNC Symbol;Acc:HGNC:18734]","protein_coding",177.875
"352","ZFYVE16","zinc finger FYVE-type containing 16 [Source:HGNC Symbol;Acc:HGNC:20756]","protein_coding",159.125
"353","PNKP","polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154]","protein_coding",310
"354","PHLPP2","PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149]","protein_coding",552.5
"355","SPDL1","spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:HGNC:26010]","protein_coding",19.875
"356","SLC66A1","solute carrier family 66 member 1 [Source:HGNC Symbol;Acc:HGNC:26001]","protein_coding",159.5
"357","CTNS","cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]","protein_coding",56
"358","PHF23","PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]","protein_coding",309.875
"359","INPP4A","inositol polyphosphate-4-phosphatase type I A [Source:HGNC Symbol;Acc:HGNC:6074]","protein_coding",321.125
"360","PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]","protein_coding",108.5
"361","LSG1","large 60S subunit nuclear export GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25652]","protein_coding",59.75
"362","PARP3","poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]","protein_coding",35.875
"363","THAP3","THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]","protein_coding",27.125
"364","TDP1","tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]","protein_coding",69
"365","SPATA7","spermatogenesis associated 7 [Source:HGNC Symbol;Acc:HGNC:20423]","protein_coding",27.875
"366","RETSAT","retinol saturase [Source:HGNC Symbol;Acc:HGNC:25991]","protein_coding",138.125
"367","CAPG","capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]","protein_coding",312.375
"368","AP2S1","adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]","protein_coding",586.875
"369","TG","thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]","protein_coding",20.625
"370","DCUN1D1","defective in cullin neddylation 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18184]","protein_coding",1548.375
"371","JADE2","jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]","protein_coding",23.125
"372","LCP2","lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]","protein_coding",774.5
"373","TRIT1","tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]","protein_coding",23.125
"374","CUL7","cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024]","protein_coding",74.625
"375","CTNNA1","catenin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2509]","protein_coding",559
"376","PHKA2","phosphorylase kinase regulatory subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8926]","protein_coding",68.25
"377","HSPA5","heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238]","protein_coding",835.25
"378","GEMIN8","gem nuclear organelle associated protein 8 [Source:HGNC Symbol;Acc:HGNC:26044]","protein_coding",45.5
"379","OFD1","OFD1 centriole and centriolar satellite protein [Source:HGNC Symbol;Acc:HGNC:2567]","protein_coding",143.75
"380","WDR37","WD repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:31406]","protein_coding",102
"381","YTHDC2","YTH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24721]","protein_coding",59.625
"382","CTPS2","CTP synthase 2 [Source:HGNC Symbol;Acc:HGNC:2520]","protein_coding",58.125
"383","ATP6V1H","ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]","protein_coding",141.375
"384","POLR2B","RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188]","protein_coding",487.75
"385","FAM214A","family with sequence similarity 214 member A [Source:HGNC Symbol;Acc:HGNC:25609]","protein_coding",252.75
"386","ARAP2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]","protein_coding",219.125
"387","TPR","translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]","protein_coding",573.625
"388","KATNIP","katanin interacting protein [Source:HGNC Symbol;Acc:HGNC:29068]","protein_coding",142.75
"389","DTNBP1","dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]","protein_coding",256.5
"390","XK","X-linked Kx blood group [Source:HGNC Symbol;Acc:HGNC:12811]","protein_coding",49.875
"391","WWC3","WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]","protein_coding",464.75
"392","ARHGAP6","Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]","protein_coding",32.875
"393","MAP4","microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]","protein_coding",196.125
"394","USP28","ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]","protein_coding",229.375
"395","HDAC9","histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065]","protein_coding",21.625
"396","TSPAN17","tetraspanin 17 [Source:HGNC Symbol;Acc:HGNC:13594]","protein_coding",80.375
"397","NOP16","NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]","protein_coding",18.125
"398","RRM2B","ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]","protein_coding",51.75
"399","ZNF800","zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]","protein_coding",266.875
"400","SNX29","sorting nexin 29 [Source:HGNC Symbol;Acc:HGNC:30542]","protein_coding",407
"401","MRPS10","mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:14502]","protein_coding",183.625
"402","RSF1","remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]","protein_coding",33.375
"403","VPS13D","vacuolar protein sorting 13 homolog D [Source:HGNC Symbol;Acc:HGNC:23595]","protein_coding",247.375
"404","FAM120A","family with sequence similarity 120A [Source:HGNC Symbol;Acc:HGNC:13247]","protein_coding",1151.375
"405","R3HDM1","R3H domain containing 1 [Source:HGNC Symbol;Acc:HGNC:9757]","protein_coding",294.875
"406","COL9A2","collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]","protein_coding",24
"407","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]","protein_coding",45.25
"408","H6PD","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]","protein_coding",72.5
"409","VAMP3","vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]","protein_coding",123.5
"410","PER3","period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]","protein_coding",12
"411","TNFRSF9","TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]","protein_coding",114.625
"412","LTBP1","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","protein_coding",19.25
"413","RFC2","replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]","protein_coding",100.125
"414","ARID1B","AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]","protein_coding",447.625
"415","CLPTM1L","CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]","protein_coding",224.625
"416","NEDD4L","NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]","protein_coding",56.625
